playerId,N1,N2,N3,N4,N5,N6,E1,E2,E3,E4,E5,E6,O1,O2,O3,O4,O5,O6,A1,A2,A3,A4,A5,A6,C1,C2,C3,C4,C5,C6,N,E,O,A,C,Internal,PowerfulOthers,Chance,ScoreSystem,gives,takes,who,what
112,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,High,High,High,High,Low,High,Low,High,Low,Low,High,High,High,High,Low,High,High,Low,Low,High,High,High,Low,B,0.14285714289999998,3.857142857,5,6
112,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,High,High,High,High,Low,High,Low,High,Low,Low,High,High,High,High,Low,High,High,Low,Low,High,High,High,Low,C,1.428571429,2.5714285709999998,4,4
112,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,High,High,High,High,Low,High,Low,High,Low,Low,High,High,High,High,Low,High,High,Low,Low,High,High,High,Low,D,3.285714286,0.7142857143000001,7,4
113,Low,Low,Low,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,High,High,High,High,High,Low,Low,Low,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,High,Low,Low,A,0.0,4.0,3,3
113,Low,Low,Low,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,High,High,High,High,High,Low,Low,Low,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,High,Low,Low,B,0.14285714289999998,3.857142857,2,3
113,Low,Low,Low,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,High,High,High,High,High,Low,Low,Low,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,High,Low,Low,C,0.8571428570999999,3.142857143,4,4
113,Low,Low,Low,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,High,High,High,High,High,Low,Low,Low,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,High,Low,Low,D,3.857142857,0.14285714289999998,5,4
114,Low,High,Low,Low,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,Low,Low,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,Low,A,0.14285714289999998,3.857142857,4,1
114,Low,High,Low,Low,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,Low,Low,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,Low,B,0.2857142857,3.714285714,2,4
114,Low,High,Low,Low,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,Low,Low,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,Low,C,0.8571428570999999,3.142857143,4,1
114,Low,High,Low,Low,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,Low,Low,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,Low,D,3.857142857,0.14285714289999998,1,4
116,High,High,Low,High,High,High,High,High,Low,Low,High,High,Low,Low,High,High,Low,High,Low,High,High,Low,High,Low,High,High,High,High,High,High,High,High,Low,Low,High,High,High,Low,A,0.42857142859999997,3.571428571,6,6
116,High,High,Low,High,High,High,High,High,Low,Low,High,High,Low,Low,High,High,Low,High,Low,High,High,Low,High,Low,High,High,High,High,High,High,High,High,Low,Low,High,High,High,Low,B,0.2857142857,3.714285714,4,4
116,High,High,Low,High,High,High,High,High,Low,Low,High,High,Low,Low,High,High,Low,High,Low,High,High,Low,High,Low,High,High,High,High,High,High,High,High,Low,Low,High,High,High,Low,C,0.7142857143000001,3.285714286,4,2
116,High,High,Low,High,High,High,High,High,Low,Low,High,High,Low,Low,High,High,Low,High,Low,High,High,Low,High,Low,High,High,High,High,High,High,High,High,Low,Low,High,High,High,Low,D,3.428571429,0.5714285714,1,1
117,High,High,High,High,High,High,High,High,Low,Low,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,Low,Low,High,High,High,High,Low,High,Low,Low,A,0.14285714289999998,3.857142857,4,3
117,High,High,High,High,High,High,High,High,Low,Low,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,Low,Low,High,High,High,High,Low,High,Low,Low,B,0.14285714289999998,3.857142857,2,3
117,High,High,High,High,High,High,High,High,Low,Low,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,Low,Low,High,High,High,High,Low,High,Low,Low,C,0.0,4.0,1,3
117,High,High,High,High,High,High,High,High,Low,Low,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,Low,Low,High,High,High,High,Low,High,Low,Low,D,3.714285714,0.2857142857,1,3
118,Low,Low,High,High,High,High,Low,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,High,Low,High,High,Low,High,High,Low,Low,Low,Low,Low,High,High,Low,High,Low,High,A,0.14285714289999998,3.857142857,1,3
118,Low,Low,High,High,High,High,Low,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,High,Low,High,High,Low,High,High,Low,Low,Low,Low,Low,High,High,Low,High,Low,High,B,0.14285714289999998,3.857142857,1,4
118,Low,Low,High,High,High,High,Low,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,High,Low,High,High,Low,High,High,Low,Low,Low,Low,Low,High,High,Low,High,Low,High,C,0.8571428570999999,3.142857143,4,2
118,Low,Low,High,High,High,High,Low,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,High,Low,High,High,Low,High,High,Low,Low,Low,Low,Low,High,High,Low,High,Low,High,D,3.714285714,0.2857142857,7,1
119,High,High,High,High,High,High,High,Low,High,Low,High,High,High,Low,Low,Low,Low,High,High,Low,High,Low,Low,Low,High,High,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,Low,A,0.7142857143000001,3.285714286,1,5
119,High,High,High,High,High,High,High,Low,High,Low,High,High,High,Low,Low,Low,Low,High,High,Low,High,Low,Low,Low,High,High,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,Low,B,0.5714285714,3.428571429,3,5
119,High,High,High,High,High,High,High,Low,High,Low,High,High,High,Low,Low,Low,Low,High,High,Low,High,Low,Low,Low,High,High,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,Low,C,0.5714285714,3.428571429,2,3
119,High,High,High,High,High,High,High,Low,High,Low,High,High,High,Low,Low,Low,Low,High,High,Low,High,Low,Low,Low,High,High,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,Low,D,3.571428571,0.42857142859999997,2,5
120,High,Low,High,High,Low,High,High,High,Low,Low,Low,High,High,High,High,Low,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,High,High,High,High,Low,High,Low,Low,A,0.5714285714,3.428571429,1,7
120,High,Low,High,High,Low,High,High,High,Low,Low,Low,High,High,High,High,Low,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,High,High,High,High,Low,High,Low,Low,B,1.428571429,2.5714285709999998,5,5
120,High,Low,High,High,Low,High,High,High,Low,Low,Low,High,High,High,High,Low,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,High,High,High,High,Low,High,Low,Low,C,1.0,3.0,4,5
120,High,Low,High,High,Low,High,High,High,Low,Low,Low,High,High,High,High,Low,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,High,High,High,High,Low,High,Low,Low,D,3.714285714,0.2857142857,2,5
124,High,High,Low,Low,High,Low,Low,Low,High,High,Low,High,Low,High,High,Low,High,High,High,High,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,High,Low,Low,Low,A,0.2857142857,3.714285714,4,7
124,High,High,Low,Low,High,Low,Low,Low,High,High,Low,High,Low,High,High,Low,High,High,High,High,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,High,Low,Low,Low,B,0.14285714289999998,3.857142857,1,2
124,High,High,Low,Low,High,Low,Low,Low,High,High,Low,High,Low,High,High,Low,High,High,High,High,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,High,Low,Low,Low,C,0.14285714289999998,3.857142857,1,1
124,High,High,Low,Low,High,Low,Low,Low,High,High,Low,High,Low,High,High,Low,High,High,High,High,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,High,Low,Low,Low,D,3.857142857,0.14285714289999998,7,3
127,Low,Low,High,High,High,Low,High,Low,Low,Low,High,Low,High,Low,High,High,Low,High,Low,High,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,A,0.14285714289999998,3.857142857,1,5
127,Low,Low,High,High,High,Low,High,Low,Low,Low,High,Low,High,Low,High,High,Low,High,Low,High,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,B,0.14285714289999998,3.857142857,1,4
127,Low,Low,High,High,High,Low,High,Low,Low,Low,High,Low,High,Low,High,High,Low,High,Low,High,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,C,1.714285714,2.285714286,4,3
127,Low,Low,High,High,High,Low,High,Low,Low,Low,High,Low,High,Low,High,High,Low,High,Low,High,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,D,2.4285714290000002,1.571428571,7,1
129,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,High,High,High,High,High,High,High,Low,Low,Low,Low,High,Low,High,Low,High,High,Low,High,Low,High,High,Low,High,High,Low,Low,A,0.8571428570999999,3.142857143,3,3
129,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,High,High,High,High,High,High,High,Low,Low,Low,Low,High,Low,High,Low,High,High,Low,High,Low,High,High,Low,High,High,Low,Low,B,0.42857142859999997,3.571428571,3,5
129,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,High,High,High,High,High,High,High,Low,Low,Low,Low,High,Low,High,Low,High,High,Low,High,Low,High,High,Low,High,High,Low,Low,C,2.285714286,1.714285714,4,4
129,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,High,High,High,High,High,High,High,Low,Low,Low,Low,High,Low,High,Low,High,High,Low,High,Low,High,High,Low,High,High,Low,Low,D,3.714285714,0.2857142857,6,1
132,High,High,Low,Low,High,High,High,High,High,Low,High,High,High,Low,High,Low,Low,High,Low,Low,Low,Low,High,High,Low,High,High,High,Low,High,High,High,Low,Low,Low,High,Low,Low,A,0.14285714289999998,3.857142857,2,5
132,High,High,Low,Low,High,High,High,High,High,Low,High,High,High,Low,High,Low,Low,High,Low,Low,Low,Low,High,High,Low,High,High,High,Low,High,High,High,Low,Low,Low,High,Low,Low,B,0.14285714289999998,3.857142857,6,2
132,High,High,Low,Low,High,High,High,High,High,Low,High,High,High,Low,High,Low,Low,High,Low,Low,Low,Low,High,High,Low,High,High,High,Low,High,High,High,Low,Low,Low,High,Low,Low,C,0.2857142857,3.714285714,3,2
132,High,High,Low,Low,High,High,High,High,High,Low,High,High,High,Low,High,Low,Low,High,Low,Low,Low,Low,High,High,Low,High,High,High,Low,High,High,High,Low,Low,Low,High,Low,Low,D,2.714285714,1.285714286,5,1
133,Low,High,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,High,High,High,Low,High,Low,Low,High,Low,High,High,High,High,Low,Low,Low,High,High,Low,High,High,Low,Low,A,0.42857142859999997,3.571428571,1,7
133,Low,High,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,High,High,High,Low,High,Low,Low,High,Low,High,High,High,High,Low,Low,Low,High,High,Low,High,High,Low,Low,B,0.0,4.0,1,3
133,Low,High,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,High,High,High,Low,High,Low,Low,High,Low,High,High,High,High,Low,Low,Low,High,High,Low,High,High,Low,Low,C,0.7142857143000001,3.285714286,4,4
133,Low,High,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,High,High,High,Low,High,Low,Low,High,Low,High,High,High,High,Low,Low,Low,High,High,Low,High,High,Low,Low,D,3.571428571,0.42857142859999997,7,4
134,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,High,High,High,High,Low,Low,A,0.7142857143000001,3.285714286,4,6
134,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,High,High,High,High,Low,Low,B,0.0,4.0,1,4
134,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,High,High,High,High,Low,Low,C,1.428571429,2.5714285709999998,3,1
134,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,High,High,High,High,Low,Low,D,3.428571429,0.5714285714,7,1
135,Low,High,Low,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,Low,High,High,Low,Low,High,High,High,A,1.428571429,2.5714285709999998,1,7
135,Low,High,Low,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,Low,High,High,Low,Low,High,High,High,B,1.0,3.0,2,3
135,Low,High,Low,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,Low,High,High,Low,Low,High,High,High,C,0.14285714289999998,3.857142857,1,4
135,Low,High,Low,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,Low,High,High,Low,Low,High,High,High,D,3.285714286,0.7142857143000001,7,1
136,Low,Low,Low,High,Low,Low,High,High,High,High,High,High,High,Low,High,Low,High,High,High,Low,High,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,High,High,Low,Low,A,0.14285714289999998,3.857142857,1,7
136,Low,Low,Low,High,Low,Low,High,High,High,High,High,High,High,Low,High,Low,High,High,High,Low,High,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,High,High,Low,Low,B,0.14285714289999998,3.857142857,1,7
136,Low,Low,Low,High,Low,Low,High,High,High,High,High,High,High,Low,High,Low,High,High,High,Low,High,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,High,High,Low,Low,C,1.714285714,2.285714286,4,4
136,Low,Low,Low,High,Low,Low,High,High,High,High,High,High,High,Low,High,Low,High,High,High,Low,High,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,High,High,Low,Low,D,2.285714286,1.714285714,6,2
141,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,Low,High,Low,Low,High,Low,High,High,High,High,High,Low,High,High,Low,A,1.571428571,2.4285714290000002,2,6
141,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,Low,High,Low,Low,High,Low,High,High,High,High,High,Low,High,High,Low,B,0.8571428570999999,3.142857143,5,5
141,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,Low,High,Low,Low,High,Low,High,High,High,High,High,Low,High,High,Low,C,2.285714286,1.714285714,4,3
141,High,Low,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,Low,High,Low,Low,High,Low,High,High,High,High,High,Low,High,High,Low,D,3.285714286,0.7142857143000001,6,1
142,High,Low,Low,Low,Low,Low,High,Low,High,Low,Low,Low,High,Low,Low,Low,High,High,Low,High,High,High,High,Low,Low,High,High,High,High,High,Low,Low,High,High,High,Low,Low,Low,A,1.428571429,2.5714285709999998,3,4
142,High,Low,Low,Low,Low,Low,High,Low,High,Low,Low,Low,High,Low,Low,Low,High,High,Low,High,High,High,High,Low,Low,High,High,High,High,High,Low,Low,High,High,High,Low,Low,Low,B,0.5714285714,3.428571429,2,4
142,High,Low,Low,Low,Low,Low,High,Low,High,Low,Low,Low,High,Low,Low,Low,High,High,Low,High,High,High,High,Low,Low,High,High,High,High,High,Low,Low,High,High,High,Low,Low,Low,C,2.285714286,1.714285714,5,3
142,High,Low,Low,Low,Low,Low,High,Low,High,Low,Low,Low,High,Low,Low,Low,High,High,Low,High,High,High,High,Low,Low,High,High,High,High,High,Low,Low,High,High,High,Low,Low,Low,D,2.857142857,1.142857143,2,6
143,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,High,Low,High,High,Low,Low,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,Low,High,High,Low,Low,A,0.5714285714,3.428571429,2,6
143,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,High,Low,High,High,Low,Low,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,Low,High,High,Low,Low,B,1.142857143,2.857142857,4,4
143,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,High,Low,High,High,Low,Low,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,Low,High,High,Low,Low,C,0.5714285714,3.428571429,3,3
143,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,High,Low,High,High,Low,Low,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,Low,High,High,Low,Low,D,3.428571429,0.5714285714,6,2
144,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,High,High,Low,Low,High,Low,High,High,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,Low,Low,A,0.14285714289999998,3.857142857,5,6
144,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,High,High,Low,Low,High,Low,High,High,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,Low,Low,B,0.14285714289999998,3.857142857,2,5
144,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,High,High,Low,Low,High,Low,High,High,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,Low,Low,C,2.5714285709999998,1.428571429,4,4
144,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,High,High,Low,Low,High,Low,High,High,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,Low,Low,D,3.428571429,0.5714285714,6,5
145,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,High,Low,Low,High,High,High,Low,High,Low,High,High,High,High,Low,Low,High,Low,High,A,0.2857142857,3.714285714,5,6
145,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,High,Low,Low,High,High,High,Low,High,Low,High,High,High,High,Low,Low,High,Low,High,B,0.14285714289999998,3.857142857,2,6
145,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,High,Low,Low,High,High,High,Low,High,Low,High,High,High,High,Low,Low,High,Low,High,C,2.285714286,1.714285714,4,5
145,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,Low,Low,High,Low,Low,High,High,High,Low,High,Low,High,High,High,High,Low,Low,High,Low,High,D,3.428571429,0.5714285714,2,4
146,Low,Low,Low,Low,High,Low,High,High,High,Low,High,High,High,High,High,Low,High,High,Low,Low,High,Low,Low,Low,High,High,High,Low,Low,Low,Low,High,High,Low,Low,High,Low,Low,A,0.5714285714,3.428571429,5,6
146,Low,Low,Low,Low,High,Low,High,High,High,Low,High,High,High,High,High,Low,High,High,Low,Low,High,Low,Low,Low,High,High,High,Low,Low,Low,Low,High,High,Low,Low,High,Low,Low,B,0.5714285714,3.428571429,2,4
146,Low,Low,Low,Low,High,Low,High,High,High,Low,High,High,High,High,High,Low,High,High,Low,Low,High,Low,Low,Low,High,High,High,Low,Low,Low,Low,High,High,Low,Low,High,Low,Low,C,1.857142857,2.142857143,4,1
146,Low,Low,Low,Low,High,Low,High,High,High,Low,High,High,High,High,High,Low,High,High,Low,Low,High,Low,Low,Low,High,High,High,Low,Low,Low,Low,High,High,Low,Low,High,Low,Low,D,3.285714286,0.7142857143000001,6,1
147,High,High,High,High,Low,High,High,Low,Low,Low,Low,High,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,Low,Low,Low,High,High,Low,High,High,Low,High,Low,High,A,0.14285714289999998,3.857142857,1,6
147,High,High,High,High,Low,High,High,Low,Low,Low,Low,High,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,Low,Low,Low,High,High,Low,High,High,Low,High,Low,High,B,0.42857142859999997,3.571428571,2,3
147,High,High,High,High,Low,High,High,Low,Low,Low,Low,High,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,Low,Low,Low,High,High,Low,High,High,Low,High,Low,High,C,1.857142857,2.142857143,3,2
147,High,High,High,High,Low,High,High,Low,Low,Low,Low,High,High,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,Low,Low,Low,High,High,Low,High,High,Low,High,Low,High,D,3.142857143,0.8571428570999999,7,1
148,Low,Low,Low,Low,High,Low,High,Low,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,High,High,High,High,Low,High,Low,High,High,High,High,High,Low,Low,A,0.2857142857,3.714285714,3,7
148,Low,Low,Low,Low,High,Low,High,Low,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,High,High,High,High,Low,High,Low,High,High,High,High,High,Low,Low,B,0.14285714289999998,3.857142857,2,3
148,Low,Low,Low,Low,High,Low,High,Low,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,High,High,High,High,Low,High,Low,High,High,High,High,High,Low,Low,C,0.5714285714,3.428571429,2,3
148,Low,Low,Low,Low,High,Low,High,Low,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,High,High,High,High,Low,High,Low,High,High,High,High,High,Low,Low,D,3.857142857,0.14285714289999998,5,3
149,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,High,High,High,Low,High,High,Low,Low,High,High,High,High,Low,Low,A,0.0,4.0,1,7
149,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,High,High,High,Low,High,High,Low,Low,High,High,High,High,Low,Low,B,0.14285714289999998,3.857142857,1,4
149,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,High,High,High,Low,High,High,Low,Low,High,High,High,High,Low,Low,C,0.42857142859999997,3.571428571,1,4
149,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,High,High,High,High,High,High,Low,High,High,Low,High,High,High,Low,High,High,Low,Low,High,High,High,High,Low,Low,D,3.714285714,0.2857142857,7,1
150,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,High,Low,Low,Low,High,Low,Low,Low,High,Low,Low,High,Low,High,Low,Low,A,0.2857142857,3.714285714,5,5
150,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,High,Low,Low,Low,High,Low,Low,Low,High,Low,Low,High,Low,High,Low,Low,B,0.0,4.0,1,4
150,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,High,Low,Low,Low,High,Low,Low,Low,High,Low,Low,High,Low,High,Low,Low,C,0.0,4.0,7,7
150,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,High,Low,Low,Low,High,Low,Low,Low,High,Low,Low,High,Low,High,Low,Low,D,3.714285714,0.2857142857,7,1
151,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,Low,High,Low,Low,Low,Low,High,Low,Low,Low,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,High,A,0.42857142859999997,3.571428571,1,7
151,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,Low,High,Low,Low,Low,Low,High,Low,Low,Low,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,High,B,0.14285714289999998,3.857142857,1,7
151,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,Low,High,Low,Low,Low,Low,High,Low,Low,Low,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,High,C,0.0,4.0,1,7
151,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,Low,High,Low,Low,Low,Low,High,Low,Low,Low,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,High,D,3.857142857,0.14285714289999998,1,1
153,High,Low,High,High,High,High,High,Low,Low,Low,Low,High,High,Low,Low,Low,High,High,High,High,Low,High,High,Low,Low,High,High,Low,Low,Low,High,Low,High,High,Low,High,Low,Low,A,1.142857143,2.714285714,4,4
153,High,Low,High,High,High,High,High,Low,Low,Low,Low,High,High,Low,Low,Low,High,High,High,High,Low,High,High,Low,Low,High,High,Low,Low,Low,High,Low,High,High,Low,High,Low,Low,B,0.7142857143000001,3.285714286,2,5
153,High,Low,High,High,High,High,High,Low,Low,Low,Low,High,High,Low,Low,Low,High,High,High,High,Low,High,High,Low,Low,High,High,Low,Low,Low,High,Low,High,High,Low,High,Low,Low,C,2.714285714,1.285714286,4,2
153,High,Low,High,High,High,High,High,Low,Low,Low,Low,High,High,Low,Low,Low,High,High,High,High,Low,High,High,Low,Low,High,High,Low,Low,Low,High,Low,High,High,Low,High,Low,Low,D,3.857142857,0.14285714289999998,6,2
156,High,High,High,High,High,High,High,High,Low,Low,High,Low,Low,Low,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,High,Low,High,High,Low,High,High,Low,High,Low,High,A,0.0,4.0,1,7
156,High,High,High,High,High,High,High,High,Low,Low,High,Low,Low,Low,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,High,Low,High,High,Low,High,High,Low,High,Low,High,B,0.14285714289999998,3.857142857,2,4
156,High,High,High,High,High,High,High,High,Low,Low,High,Low,Low,Low,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,High,Low,High,High,Low,High,High,Low,High,Low,High,C,1.571428571,2.4285714290000002,4,5
156,High,High,High,High,High,High,High,High,Low,Low,High,Low,Low,Low,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,High,Low,High,High,Low,High,High,Low,High,Low,High,D,3.714285714,0.2857142857,3,4
157,High,Low,Low,High,Low,High,High,High,High,Low,Low,High,Low,High,High,High,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,Low,A,0.0,4.0,2,1
157,High,Low,Low,High,Low,High,High,High,High,Low,Low,High,Low,High,High,High,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,Low,B,0.14285714289999998,3.857142857,1,3
157,High,Low,Low,High,Low,High,High,High,High,Low,Low,High,Low,High,High,High,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,Low,C,1.285714286,2.714285714,2,1
157,High,Low,Low,High,Low,High,High,High,High,Low,Low,High,Low,High,High,High,High,High,High,Low,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,High,Low,Low,D,3.571428571,0.42857142859999997,7,2
158,High,Low,Low,High,Low,High,Low,Low,High,Low,Low,High,High,Low,Low,High,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,Low,High,High,Low,A,0.42857142859999997,3.571428571,4,7
158,High,Low,Low,High,Low,High,Low,Low,High,Low,Low,High,High,Low,Low,High,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,Low,High,High,Low,B,0.14285714289999998,3.857142857,4,2
