playerId,N1,N2,N3,N4,N5,N6,E1,E2,E3,E4,E5,E6,O1,O2,O3,O4,O5,O6,A1,A2,A3,A4,A5,A6,C1,C2,C3,C4,C5,C6,N,E,O,A,C,Internal,PowerfulOthers,Chance,ScoreSystem,gives,takes,who,what
103,Low,High,Low,Medium,Medium,Low,Medium,Medium,High,Low,Low,Medium,Medium,Medium,Low,Low,High,Medium,High,High,Medium,Medium,Low,Medium,High,Medium,High,High,Medium,Low,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,A,0.14285714289999998,3.857142857,1,7
103,Low,High,Low,Medium,Medium,Low,Medium,Medium,High,Low,Low,Medium,Medium,Medium,Low,Low,High,Medium,High,High,Medium,Medium,Low,Medium,High,Medium,High,High,Medium,Low,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,B,0.14285714289999998,3.857142857,1,4
103,Low,High,Low,Medium,Medium,Low,Medium,Medium,High,Low,Low,Medium,Medium,Medium,Low,Low,High,Medium,High,High,Medium,Medium,Low,Medium,High,Medium,High,High,Medium,Low,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,C,1.142857143,2.857142857,4,4
103,Low,High,Low,Medium,Medium,Low,Medium,Medium,High,Low,Low,Medium,Medium,Medium,Low,Low,High,Medium,High,High,Medium,Medium,Low,Medium,High,Medium,High,High,Medium,Low,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,D,3.428571429,0.5714285714,7,1
107,Low,Low,Medium,Low,Medium,Medium,Medium,High,High,High,Medium,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,High,High,Low,High,Medium,Medium,Medium,High,Low,Medium,A,0.14285714289999998,3.857142857,5,4
107,Low,Low,Medium,Low,Medium,Medium,Medium,High,High,High,Medium,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,High,High,Low,High,Medium,Medium,Medium,High,Low,Medium,B,0.14285714289999998,3.857142857,3,1
107,Low,Low,Medium,Low,Medium,Medium,Medium,High,High,High,Medium,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,High,High,Low,High,Medium,Medium,Medium,High,Low,Medium,C,0.7142857143000001,3.285714286,2,1
107,Low,Low,Medium,Low,Medium,Medium,Medium,High,High,High,Medium,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,High,High,Low,High,Medium,Medium,Medium,High,Low,Medium,D,2.857142857,1.142857143,4,1
109,Medium,High,Medium,Medium,High,Low,Low,Low,High,Medium,High,Medium,High,High,Medium,Low,High,High,Medium,High,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Low,Low,A,0.2857142857,3.714285714,1,4
109,Medium,High,Medium,Medium,High,Low,Low,Low,High,Medium,High,Medium,High,High,Medium,Low,High,High,Medium,High,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Low,Low,B,0.2857142857,3.714285714,2,1
109,Medium,High,Medium,Medium,High,Low,Low,Low,High,Medium,High,Medium,High,High,Medium,Low,High,High,Medium,High,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Low,Low,C,1.285714286,2.714285714,4,3
109,Medium,High,Medium,Medium,High,Low,Low,Low,High,Medium,High,Medium,High,High,Medium,Low,High,High,Medium,High,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Low,Low,D,3.0,1.0,7,1
110,High,Medium,High,High,High,High,Low,Low,Low,Medium,High,High,High,Medium,High,High,High,High,Medium,Low,Medium,Low,High,High,Low,Medium,Low,High,Medium,Low,High,Medium,High,Medium,Medium,Medium,Low,Medium,A,0.5714285714,3.428571429,3,6
110,High,Medium,High,High,High,High,Low,Low,Low,Medium,High,High,High,Medium,High,High,High,High,Medium,Low,Medium,Low,High,High,Low,Medium,Low,High,Medium,Low,High,Medium,High,Medium,Medium,Medium,Low,Medium,B,0.2857142857,3.714285714,3,2
110,High,Medium,High,High,High,High,Low,Low,Low,Medium,High,High,High,Medium,High,High,High,High,Medium,Low,Medium,Low,High,High,Low,Medium,Low,High,Medium,Low,High,Medium,High,Medium,Medium,Medium,Low,Medium,C,0.2857142857,3.714285714,4,1
110,High,Medium,High,High,High,High,Low,Low,Low,Medium,High,High,High,Medium,High,High,High,High,Medium,Low,Medium,Low,High,High,Low,Medium,Low,High,Medium,Low,High,Medium,High,Medium,Medium,Medium,Low,Medium,D,3.571428571,0.42857142859999997,7,1
111,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,High,High,High,High,High,High,High,High,High,Medium,Medium,Low,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,A,0.42857142859999997,3.571428571,2,7
111,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,High,High,High,High,High,High,High,High,High,Medium,Medium,Low,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,B,0.5714285714,3.428571429,2,1
111,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,High,High,High,High,High,High,High,High,High,Medium,Medium,Low,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,C,1.0,3.0,3,1
111,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,High,High,High,High,High,High,High,High,High,Medium,Medium,Low,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,D,3.714285714,0.2857142857,2,1
112,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,High,High,Medium,Low,Low,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,High,Medium,Medium,Medium,Medium,Medium,Medium,A,0.42857142859999997,3.571428571,6,6
112,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,High,High,Medium,Low,Low,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,High,Medium,Medium,Medium,Medium,Medium,Medium,B,0.14285714289999998,3.857142857,5,6
112,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,High,High,Medium,Low,Low,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,High,Medium,Medium,Medium,Medium,Medium,Medium,C,1.428571429,2.5714285709999998,4,4
112,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,High,High,Medium,Low,Low,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,High,Medium,Medium,Medium,Medium,Medium,Medium,D,3.285714286,0.7142857143000001,7,4
113,Low,Medium,Low,Low,Medium,Medium,Low,Low,Medium,Medium,Medium,Low,High,Medium,Medium,High,High,High,High,Low,Medium,Medium,Low,High,High,Medium,Medium,High,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Medium,Medium,A,0.0,4.0,3,3
113,Low,Medium,Low,Low,Medium,Medium,Low,Low,Medium,Medium,Medium,Low,High,Medium,Medium,High,High,High,High,Low,Medium,Medium,Low,High,High,Medium,Medium,High,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Medium,Medium,B,0.14285714289999998,3.857142857,2,3
113,Low,Medium,Low,Low,Medium,Medium,Low,Low,Medium,Medium,Medium,Low,High,Medium,Medium,High,High,High,High,Low,Medium,Medium,Low,High,High,Medium,Medium,High,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Medium,Medium,C,0.8571428570999999,3.142857143,4,4
113,Low,Medium,Low,Low,Medium,Medium,Low,Low,Medium,Medium,Medium,Low,High,Medium,Medium,High,High,High,High,Low,Medium,Medium,Low,High,High,Medium,Medium,High,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Medium,Medium,D,3.857142857,0.14285714289999998,5,4
114,Low,High,Low,Medium,High,Low,High,High,High,Medium,High,High,Medium,High,High,High,High,High,High,Medium,High,Medium,Medium,High,High,Medium,High,High,High,High,Medium,High,High,Medium,High,High,Medium,Medium,A,0.14285714289999998,3.857142857,4,1
114,Low,High,Low,Medium,High,Low,High,High,High,Medium,High,High,Medium,High,High,High,High,High,High,Medium,High,Medium,Medium,High,High,Medium,High,High,High,High,Medium,High,High,Medium,High,High,Medium,Medium,B,0.2857142857,3.714285714,2,4
114,Low,High,Low,Medium,High,Low,High,High,High,Medium,High,High,Medium,High,High,High,High,High,High,Medium,High,Medium,Medium,High,High,Medium,High,High,High,High,Medium,High,High,Medium,High,High,Medium,Medium,C,0.8571428570999999,3.142857143,4,1
114,Low,High,Low,Medium,High,Low,High,High,High,Medium,High,High,Medium,High,High,High,High,High,High,Medium,High,Medium,Medium,High,High,Medium,High,High,High,High,Medium,High,High,Medium,High,High,Medium,Medium,D,3.857142857,0.14285714289999998,1,4
116,High,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,High,Low,High,Medium,Low,Medium,Low,High,Medium,High,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Medium,Medium,A,0.42857142859999997,3.571428571,6,6
116,High,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,High,Low,High,Medium,Low,Medium,Low,High,Medium,High,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Medium,Medium,B,0.2857142857,3.714285714,4,4
116,High,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,High,Low,High,Medium,Low,Medium,Low,High,Medium,High,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Medium,Medium,C,0.7142857143000001,3.285714286,4,2
116,High,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,High,Low,High,Medium,Low,Medium,Low,High,Medium,High,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Medium,Medium,D,3.428571429,0.5714285714,1,1
117,High,High,High,High,High,High,High,High,Low,Medium,High,High,High,Low,High,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,High,High,High,High,Medium,Medium,Medium,Medium,A,0.14285714289999998,3.857142857,4,3
117,High,High,High,High,High,High,High,High,Low,Medium,High,High,High,Low,High,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,High,High,High,High,Medium,Medium,Medium,Medium,B,0.14285714289999998,3.857142857,2,3
117,High,High,High,High,High,High,High,High,Low,Medium,High,High,High,Low,High,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,High,High,High,High,Medium,Medium,Medium,Medium,C,0.0,4.0,1,3
117,High,High,High,High,High,High,High,High,Low,Medium,High,High,High,Low,High,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,High,High,High,High,Medium,Medium,Medium,Medium,D,3.714285714,0.2857142857,1,3
118,Low,Low,High,Medium,High,Medium,Low,Low,Low,Low,Medium,High,High,Low,Low,Medium,Medium,High,High,High,High,Medium,High,High,Medium,High,High,Low,Low,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,A,0.14285714289999998,3.857142857,1,3
118,Low,Low,High,Medium,High,Medium,Low,Low,Low,Low,Medium,High,High,Low,Low,Medium,Medium,High,High,High,High,Medium,High,High,Medium,High,High,Low,Low,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,B,0.14285714289999998,3.857142857,1,4
118,Low,Low,High,Medium,High,Medium,Low,Low,Low,Low,Medium,High,High,Low,Low,Medium,Medium,High,High,High,High,Medium,High,High,Medium,High,High,Low,Low,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,C,0.8571428570999999,3.142857143,4,2
118,Low,Low,High,Medium,High,Medium,Low,Low,Low,Low,Medium,High,High,Low,Low,Medium,Medium,High,High,High,High,Medium,High,High,Medium,High,High,Low,Low,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,D,3.714285714,0.2857142857,7,1
119,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,High,Medium,Medium,Low,Medium,High,Medium,Medium,A,0.7142857143000001,3.285714286,1,5
119,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,High,Medium,Medium,Low,Medium,High,Medium,Medium,B,0.5714285714,3.428571429,3,5
119,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,High,Medium,Medium,Low,Medium,High,Medium,Medium,C,0.5714285714,3.428571429,2,3
119,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,High,Medium,Medium,Low,Medium,High,Medium,Medium,D,3.571428571,0.42857142859999997,2,5
120,Medium,Low,High,High,Low,High,High,Medium,Low,Low,Medium,High,High,High,High,Medium,High,High,High,Medium,High,Medium,High,High,Medium,Low,Low,Low,Low,Low,High,Medium,High,High,Low,Medium,Medium,Medium,A,0.5714285714,3.428571429,1,7
120,Medium,Low,High,High,Low,High,High,Medium,Low,Low,Medium,High,High,High,High,Medium,High,High,High,Medium,High,Medium,High,High,Medium,Low,Low,Low,Low,Low,High,Medium,High,High,Low,Medium,Medium,Medium,B,1.428571429,2.5714285709999998,5,5
120,Medium,Low,High,High,Low,High,High,Medium,Low,Low,Medium,High,High,High,High,Medium,High,High,High,Medium,High,Medium,High,High,Medium,Low,Low,Low,Low,Low,High,Medium,High,High,Low,Medium,Medium,Medium,C,1.0,3.0,4,5
120,Medium,Low,High,High,Low,High,High,Medium,Low,Low,Medium,High,High,High,High,Medium,High,High,High,Medium,High,Medium,High,High,Medium,Low,Low,Low,Low,Low,High,Medium,High,High,Low,Medium,Medium,Medium,D,3.714285714,0.2857142857,2,5
124,High,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,High,High,Medium,High,High,Medium,Medium,Low,Medium,Medium,High,High,High,High,High,High,High,Medium,Medium,High,Medium,High,Medium,Medium,Low,A,0.2857142857,3.714285714,4,7
124,High,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,High,High,Medium,High,High,Medium,Medium,Low,Medium,Medium,High,High,High,High,High,High,High,Medium,Medium,High,Medium,High,Medium,Medium,Low,B,0.14285714289999998,3.857142857,1,2
124,High,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,High,High,Medium,High,High,Medium,Medium,Low,Medium,Medium,High,High,High,High,High,High,High,Medium,Medium,High,Medium,High,Medium,Medium,Low,C,0.14285714289999998,3.857142857,1,1
124,High,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,High,High,Medium,High,High,Medium,Medium,Low,Medium,Medium,High,High,High,High,High,High,High,Medium,Medium,High,Medium,High,Medium,Medium,Low,D,3.857142857,0.14285714289999998,7,3
127,Medium,Medium,High,High,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,High,Low,Medium,Medium,Low,High,Medium,Medium,Medium,Medium,High,High,Low,Medium,Low,Low,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Medium,Medium,A,0.14285714289999998,3.857142857,1,5
127,Medium,Medium,High,High,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,High,Low,Medium,Medium,Low,High,Medium,Medium,Medium,Medium,High,High,Low,Medium,Low,Low,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Medium,Medium,B,0.14285714289999998,3.857142857,1,4
127,Medium,Medium,High,High,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,High,Low,Medium,Medium,Low,High,Medium,Medium,Medium,Medium,High,High,Low,Medium,Low,Low,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Medium,Medium,C,1.714285714,2.285714286,4,3
127,Medium,Medium,High,High,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,High,Low,Medium,Medium,Low,High,Medium,Medium,Medium,Medium,High,High,Low,Medium,Low,Low,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Medium,Medium,D,2.4285714290000002,1.571428571,7,1
129,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,High,Medium,High,High,High,High,High,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,Medium,Low,Medium,High,Low,Medium,Medium,Low,Medium,A,0.8571428570999999,3.142857143,3,3
129,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,High,Medium,High,High,High,High,High,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,Medium,Low,Medium,High,Low,Medium,Medium,Low,Medium,B,0.42857142859999997,3.571428571,3,5
129,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,High,Medium,High,High,High,High,High,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,Medium,Low,Medium,High,Low,Medium,Medium,Low,Medium,C,2.285714286,1.714285714,4,4
129,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,High,Medium,High,High,High,High,High,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,Medium,Low,Medium,High,Low,Medium,Medium,Low,Medium,D,3.714285714,0.2857142857,6,1
132,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Low,Medium,High,High,Low,High,Low,Low,High,Low,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,A,0.14285714289999998,3.857142857,2,5
132,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Low,Medium,High,High,Low,High,Low,Low,High,Low,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,B,0.14285714289999998,3.857142857,6,2
132,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Low,Medium,High,High,Low,High,Low,Low,High,Low,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,C,0.2857142857,3.714285714,3,2
132,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Low,Medium,High,High,Low,High,Low,Low,High,Low,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,D,2.714285714,1.285714286,5,1
133,Medium,High,Low,Low,High,Medium,High,High,High,High,High,High,Medium,Medium,High,Medium,High,High,Low,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,A,0.42857142859999997,3.571428571,1,7
133,Medium,High,Low,Low,High,Medium,High,High,High,High,High,High,Medium,Medium,High,Medium,High,High,Low,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,B,0.0,4.0,1,3
133,Medium,High,Low,Low,High,Medium,High,High,High,High,High,High,Medium,Medium,High,Medium,High,High,Low,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,C,0.7142857143000001,3.285714286,4,4
133,Medium,High,Low,Low,High,Medium,High,High,High,High,High,High,Medium,Medium,High,Medium,High,High,Low,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,D,3.571428571,0.42857142859999997,7,4
134,Medium,Low,High,High,Medium,Low,Medium,Low,Low,Low,Low,Medium,High,High,Low,Medium,High,High,High,High,High,High,High,High,High,Medium,High,Medium,High,High,Medium,Low,High,High,High,Medium,Low,Low,A,0.7142857143000001,3.285714286,4,6
134,Medium,Low,High,High,Medium,Low,Medium,Low,Low,Low,Low,Medium,High,High,Low,Medium,High,High,High,High,High,High,High,High,High,Medium,High,Medium,High,High,Medium,Low,High,High,High,Medium,Low,Low,B,0.0,4.0,1,4
134,Medium,Low,High,High,Medium,Low,Medium,Low,Low,Low,Low,Medium,High,High,Low,Medium,High,High,High,High,High,High,High,High,High,Medium,High,Medium,High,High,Medium,Low,High,High,High,Medium,Low,Low,C,1.428571429,2.5714285709999998,3,1
134,Medium,Low,High,High,Medium,Low,Medium,Low,Low,Low,Low,Medium,High,High,Low,Medium,High,High,High,High,High,High,High,High,High,Medium,High,Medium,High,High,Medium,Low,High,High,High,Medium,Low,Low,D,3.428571429,0.5714285714,7,1
135,Low,High,Low,Medium,Low,Medium,Medium,Medium,High,High,Medium,High,High,High,High,Low,High,Medium,Low,Low,Low,Low,Low,Low,Medium,Low,Medium,Medium,High,Low,Medium,High,High,Low,Low,High,Medium,Medium,A,1.428571429,2.5714285709999998,1,7
135,Low,High,Low,Medium,Low,Medium,Medium,Medium,High,High,Medium,High,High,High,High,Low,High,Medium,Low,Low,Low,Low,Low,Low,Medium,Low,Medium,Medium,High,Low,Medium,High,High,Low,Low,High,Medium,Medium,B,1.0,3.0,2,3
135,Low,High,Low,Medium,Low,Medium,Medium,Medium,High,High,Medium,High,High,High,High,Low,High,Medium,Low,Low,Low,Low,Low,Low,Medium,Low,Medium,Medium,High,Low,Medium,High,High,Low,Low,High,Medium,Medium,C,0.14285714289999998,3.857142857,1,4
135,Low,High,Low,Medium,Low,Medium,Medium,Medium,High,High,Medium,High,High,High,High,Low,High,Medium,Low,Low,Low,Low,Low,Low,Medium,Low,Medium,Medium,High,Low,Medium,High,High,Low,Low,High,Medium,Medium,D,3.285714286,0.7142857143000001,7,1
136,Medium,Low,Low,Medium,Medium,Low,High,High,High,Medium,High,High,Medium,Medium,High,Medium,High,High,High,Medium,Medium,Low,Medium,Medium,High,High,High,High,High,High,Low,High,Medium,Medium,High,High,Low,Medium,A,0.14285714289999998,3.857142857,1,7
136,Medium,Low,Low,Medium,Medium,Low,High,High,High,Medium,High,High,Medium,Medium,High,Medium,High,High,High,Medium,Medium,Low,Medium,Medium,High,High,High,High,High,High,Low,High,Medium,Medium,High,High,Low,Medium,B,0.14285714289999998,3.857142857,1,7
136,Medium,Low,Low,Medium,Medium,Low,High,High,High,Medium,High,High,Medium,Medium,High,Medium,High,High,High,Medium,Medium,Low,Medium,Medium,High,High,High,High,High,High,Low,High,Medium,Medium,High,High,Low,Medium,C,1.714285714,2.285714286,4,4
136,Medium,Low,Low,Medium,Medium,Low,High,High,High,Medium,High,High,Medium,Medium,High,Medium,High,High,High,Medium,Medium,Low,Medium,Medium,High,High,High,High,High,High,Low,High,Medium,Medium,High,High,Low,Medium,D,2.285714286,1.714285714,6,2
141,Medium,Medium,High,High,High,Medium,High,Medium,Medium,High,High,High,Medium,High,High,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,High,Low,High,High,High,High,Medium,Medium,High,Medium,Medium,A,1.571428571,2.4285714290000002,2,6
141,Medium,Medium,High,High,High,Medium,High,Medium,Medium,High,High,High,Medium,High,High,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,High,Low,High,High,High,High,Medium,Medium,High,Medium,Medium,B,0.8571428570999999,3.142857143,5,5
141,Medium,Medium,High,High,High,Medium,High,Medium,Medium,High,High,High,Medium,High,High,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,High,Low,High,High,High,High,Medium,Medium,High,Medium,Medium,C,2.285714286,1.714285714,4,3
141,Medium,Medium,High,High,High,Medium,High,Medium,Medium,High,High,High,Medium,High,High,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,High,Low,High,High,High,High,Medium,Medium,High,Medium,Medium,D,3.285714286,0.7142857143000001,6,1
142,Medium,Low,Medium,Low,Low,Low,High,Medium,High,Low,Low,Low,High,Medium,Low,Medium,High,High,Medium,High,High,High,Medium,Medium,Medium,High,Medium,High,High,High,Low,Low,High,High,High,Medium,Low,Medium,A,1.428571429,2.5714285709999998,3,4
142,Medium,Low,Medium,Low,Low,Low,High,Medium,High,Low,Low,Low,High,Medium,Low,Medium,High,High,Medium,High,High,High,Medium,Medium,Medium,High,Medium,High,High,High,Low,Low,High,High,High,Medium,Low,Medium,B,0.5714285714,3.428571429,2,4
142,Medium,Low,Medium,Low,Low,Low,High,Medium,High,Low,Low,Low,High,Medium,Low,Medium,High,High,Medium,High,High,High,Medium,Medium,Medium,High,Medium,High,High,High,Low,Low,High,High,High,Medium,Low,Medium,C,2.285714286,1.714285714,5,3
142,Medium,Low,Medium,Low,Low,Low,High,Medium,High,Low,Low,Low,High,Medium,Low,Medium,High,High,Medium,High,High,High,Medium,Medium,Medium,High,Medium,High,High,High,Low,Low,High,High,High,Medium,Low,Medium,D,2.857142857,1.142857143,2,6
143,High,Medium,Medium,High,High,Medium,Medium,Medium,High,Medium,Medium,High,High,Low,High,Low,High,High,Low,Low,High,Medium,Medium,Low,High,High,High,High,Medium,Medium,High,High,Medium,Low,High,High,Medium,Medium,A,0.5714285714,3.428571429,2,6
143,High,Medium,Medium,High,High,Medium,Medium,Medium,High,Medium,Medium,High,High,Low,High,Low,High,High,Low,Low,High,Medium,Medium,Low,High,High,High,High,Medium,Medium,High,High,Medium,Low,High,High,Medium,Medium,B,1.142857143,2.857142857,4,4
143,High,Medium,Medium,High,High,Medium,Medium,Medium,High,Medium,Medium,High,High,Low,High,Low,High,High,Low,Low,High,Medium,Medium,Low,High,High,High,High,Medium,Medium,High,High,Medium,Low,High,High,Medium,Medium,C,0.5714285714,3.428571429,3,3
143,High,Medium,Medium,High,High,Medium,Medium,Medium,High,Medium,Medium,High,High,Low,High,Low,High,High,Low,Low,High,Medium,Medium,Low,High,High,High,High,Medium,Medium,High,High,Medium,Low,High,High,Medium,Medium,D,3.428571429,0.5714285714,6,2
144,Low,Low,Medium,Medium,Medium,Low,Low,Low,Medium,Low,High,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,Medium,High,Low,Medium,Medium,Low,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,A,0.14285714289999998,3.857142857,5,6
144,Low,Low,Medium,Medium,Medium,Low,Low,Low,Medium,Low,High,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,Medium,High,Low,Medium,Medium,Low,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,B,0.14285714289999998,3.857142857,2,5
144,Low,Low,Medium,Medium,Medium,Low,Low,Low,Medium,Low,High,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,Medium,High,Low,Medium,Medium,Low,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,C,2.5714285709999998,1.428571429,4,4
144,Low,Low,Medium,Medium,Medium,Low,Low,Low,Medium,Low,High,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,Medium,High,Low,Medium,Medium,Low,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,D,3.428571429,0.5714285714,6,5
